,task_id,photo_id,photo_type,segment_num,segment_type,segment_value
1631,01cb5d05_cabe_4610_8fb2_bf4b1bf00fb4,1012365,УФ,0,Свечение,Насыщенное
1632,2489363d_ba82_44d2_a810_26fd202bbf61,1012469,УФ,0,Свечение,Насыщенное
1633,3d55d4a2_fb68_47b9_ada2_56ce56a6ee9e,1014361,УФ,0,Свечение,Насыщенное
1634,3d55d4a2_fb68_47b9_ada2_56ce56a6ee9e,1014361,УФ,1,Свечение,Насыщенное
1635,3d55d4a2_fb68_47b9_ada2_56ce56a6ee9e,1014361,УФ,2,Свечение,Насыщенное
1636,3d55d4a2_fb68_47b9_ada2_56ce56a6ee9e,1014361,УФ,3,Свечение,Отсутствует
1637,3d55d4a2_fb68_47b9_ada2_56ce56a6ee9e,1014361,УФ,4,Свечение,Насыщенное
1638,94e812f8_0e16_446b_9a4e_68bd07077502,1001137,УФ,0,Свечение,Насыщенное
1639,94e812f8_0e16_446b_9a4e_68bd07077502,1001137,УФ,1,Свечение,Отсутствует
1640,ef202132_bb4f_4f35_b721_c74ad37b7326,1001469,УФ,0,Свечение,Отсутствует
1641,ef202132_bb4f_4f35_b721_c74ad37b7326,1001469,УФ,1,Свечение,Карбонатное
1642,ef202132_bb4f_4f35_b721_c74ad37b7326,1001469,УФ,2,Свечение,Отсутствует
1643,ef202132_bb4f_4f35_b721_c74ad37b7326,1001469,УФ,3,Свечение,Карбонатное
1644,ef202132_bb4f_4f35_b721_c74ad37b7326,1001469,УФ,4,Свечение,Отсутствует
1645,f95233df_fdaf_45b3_ae91_406012a98b22,1001561,УФ,0,Свечение,Насыщенное
1646,f95233df_fdaf_45b3_ae91_406012a98b22,1001561,УФ,1,Свечение,Насыщенное
1647,f95233df_fdaf_45b3_ae91_406012a98b22,1001561,УФ,2,Свечение,Насыщенное
1648,2698bf4f_5430_4adb_9f19_922d49f6cd0c,1007649,УФ,0,Свечение,Насыщенное
1649,2698bf4f_5430_4adb_9f19_922d49f6cd0c,1007649,УФ,1,Свечение,Отсутствует
1650,2698bf4f_5430_4adb_9f19_922d49f6cd0c,1007649,УФ,2,Свечение,Насыщенное
1651,2698bf4f_5430_4adb_9f19_922d49f6cd0c,1007649,УФ,3,Свечение,Отсутствует
1652,81c0fefe_8daf_4d5f_8b80_b9582422a0d5,1012367,УФ,0,Свечение,Насыщенное
1653,81c0fefe_8daf_4d5f_8b80_b9582422a0d5,1012367,УФ,1,Свечение,Отсутствует
1654,81c0fefe_8daf_4d5f_8b80_b9582422a0d5,1012367,УФ,2,Свечение,Насыщенное
1655,8404ccd8_9a48_4cde_9677_f91fe6d59339,1010323,УФ,0,Свечение,Отсутствует
1656,da7e612f_5fda_4929_9969_ec40c4f904f2,1014383,УФ,0,Свечение,Насыщенное
1657,e1d1d60b_1053_4f06_8d95_98476e241e1f,1007751,УФ,0,Свечение,Отсутствует
1658,e1d1d60b_1053_4f06_8d95_98476e241e1f,1007751,УФ,1,Свечение,Насыщенное
1659,e1d1d60b_1053_4f06_8d95_98476e241e1f,1007751,УФ,2,Свечение,Отсутствует
1660,e1d1d60b_1053_4f06_8d95_98476e241e1f,1007751,УФ,3,Свечение,Насыщенное
1661,e1d1d60b_1053_4f06_8d95_98476e241e1f,1007751,УФ,4,Свечение,Отсутствует
1662,e1d1d60b_1053_4f06_8d95_98476e241e1f,1007751,УФ,5,Свечение,Насыщенное
1663,3deb3e63_728d_4685_bec3_2fc60b8db0ab,1001397,УФ,0,Свечение,Отсутствует
1664,58c64a40_5365_4c50_98e6_04d0370ac160,1014385,УФ,0,Свечение,Насыщенное
1665,58c64a40_5365_4c50_98e6_04d0370ac160,1014385,УФ,1,Свечение,Насыщенное
1666,58c64a40_5365_4c50_98e6_04d0370ac160,1014385,УФ,2,Свечение,Насыщенное
1667,58c64a40_5365_4c50_98e6_04d0370ac160,1014385,УФ,3,Свечение,Отсутствует
1668,58c64a40_5365_4c50_98e6_04d0370ac160,1014385,УФ,4,Свечение,Насыщенное
1669,5ebc34dd_5079_43b1_8e18_bbc8cf67430a,1014375,УФ,0,Свечение,Насыщенное
1670,6a927d1e_6975_44c2_99b0_d58f3859604f,1010095,УФ,0,Свечение,Насыщенное
1671,d05624c9_0f7f_4634_989b_af57a9a87697,1007825,УФ,0,Свечение,Отсутствует
1672,de6a2514_1d5d_4ec8_9641_31d3fbdd9e18,1014313,УФ,0,Свечение,Насыщенное
1673,1ce7b69d_e56e_460e_bb23_e5a1f9959c21,1001531,УФ,0,Свечение,Отсутствует
1674,1ce7b69d_e56e_460e_bb23_e5a1f9959c21,1001531,УФ,1,Свечение,Насыщенное
1675,1ce7b69d_e56e_460e_bb23_e5a1f9959c21,1001531,УФ,2,Свечение,Отсутствует
1676,1ce7b69d_e56e_460e_bb23_e5a1f9959c21,1001531,УФ,3,Свечение,Насыщенное
1677,1ce7b69d_e56e_460e_bb23_e5a1f9959c21,1001531,УФ,4,Свечение,Отсутствует
1678,1ce7b69d_e56e_460e_bb23_e5a1f9959c21,1001531,УФ,5,Свечение,Насыщенное
1679,1ce7b69d_e56e_460e_bb23_e5a1f9959c21,1001531,УФ,6,Свечение,Отсутствует
1680,3ce6abdf_d479_4c21_a2ba_807bfcba26b0,1001391,УФ,0,Свечение,Отсутствует
1681,3ce6abdf_d479_4c21_a2ba_807bfcba26b0,1001391,УФ,1,Свечение,Карбонатное
1682,3ce6abdf_d479_4c21_a2ba_807bfcba26b0,1001391,УФ,2,Свечение,Карбонатное
1683,3ce6abdf_d479_4c21_a2ba_807bfcba26b0,1001391,УФ,3,Свечение,Отсутствует
1684,3ce6abdf_d479_4c21_a2ba_807bfcba26b0,1001391,УФ,4,Свечение,Карбонатное
1685,3ce6abdf_d479_4c21_a2ba_807bfcba26b0,1001391,УФ,5,Свечение,Отсутствует
1686,5de9f55f_dda5_4da0_a0aa_c5f261f06db2,1014469,УФ,0,Свечение,Насыщенное
1687,c13f94e9_6049_43a9_8c84_d2bfc2382b4e,1014363,УФ,0,Свечение,Насыщенное
1688,c13f94e9_6049_43a9_8c84_d2bfc2382b4e,1014363,УФ,1,Свечение,Насыщенное
1689,c13f94e9_6049_43a9_8c84_d2bfc2382b4e,1014363,УФ,2,Свечение,Насыщенное
1690,c13f94e9_6049_43a9_8c84_d2bfc2382b4e,1014363,УФ,3,Свечение,Насыщенное
1691,d9c1037d_a257_412a_9fdc_8495ad0e5046,1000449,УФ,0,Свечение,Отсутствует
1692,f6aeaeb1_99d5_4f73_9a00_60c908c26275,1008513,УФ,0,Свечение,Отсутствует
1693,f6aeaeb1_99d5_4f73_9a00_60c908c26275,1008513,УФ,1,Свечение,Насыщенное
1694,26beef10_fbab_416f_8412_cbe0e5ed7a15,1014309,УФ,0,Свечение,Насыщенное
1695,26beef10_fbab_416f_8412_cbe0e5ed7a15,1014309,УФ,1,Свечение,Насыщенное
1696,26beef10_fbab_416f_8412_cbe0e5ed7a15,1014309,УФ,2,Свечение,Насыщенное
1697,26beef10_fbab_416f_8412_cbe0e5ed7a15,1014309,УФ,3,Свечение,Насыщенное
1698,26beef10_fbab_416f_8412_cbe0e5ed7a15,1014309,УФ,4,Свечение,Насыщенное
1699,26beef10_fbab_416f_8412_cbe0e5ed7a15,1014309,УФ,5,Свечение,Насыщенное
1700,4db5c30e_7bad_47be_890b_33289fbb7860,1001389,УФ,0,Свечение,Отсутствует
1701,4db5c30e_7bad_47be_890b_33289fbb7860,1001389,УФ,1,Свечение,Карбонатное
1702,4e05b967_3ba0_4973_9a7e_1060e6067ba3,1014295,УФ,0,Свечение,Насыщенное
1703,57d0d135_646d_4dd8_b920_12c4011c9f53,1008341,УФ,0,Свечение,Отсутствует
1704,57d0d135_646d_4dd8_b920_12c4011c9f53,1008341,УФ,1,Свечение,Насыщенное
1705,57d0d135_646d_4dd8_b920_12c4011c9f53,1008341,УФ,2,Свечение,Отсутствует
1706,57d0d135_646d_4dd8_b920_12c4011c9f53,1008341,УФ,3,Свечение,Насыщенное
1707,57d0d135_646d_4dd8_b920_12c4011c9f53,1008341,УФ,4,Свечение,Отсутствует
1708,57d0d135_646d_4dd8_b920_12c4011c9f53,1008341,УФ,5,Свечение,Насыщенное
1709,57d0d135_646d_4dd8_b920_12c4011c9f53,1008341,УФ,6,Свечение,Отсутствует
1710,57d0d135_646d_4dd8_b920_12c4011c9f53,1008341,УФ,7,Свечение,Насыщенное
1711,84dabd5c_fd2a_4558_b4d6_e3b0a261c4a3,1012071,УФ,0,Свечение,Отсутствует
1712,84dabd5c_fd2a_4558_b4d6_e3b0a261c4a3,1012071,УФ,1,Свечение,Карбонатное
1713,84dabd5c_fd2a_4558_b4d6_e3b0a261c4a3,1012071,УФ,2,Свечение,Карбонатное
1714,84dabd5c_fd2a_4558_b4d6_e3b0a261c4a3,1012071,УФ,3,Свечение,Отсутствует
1715,84dabd5c_fd2a_4558_b4d6_e3b0a261c4a3,1012071,УФ,4,Свечение,Карбонатное
1716,84dabd5c_fd2a_4558_b4d6_e3b0a261c4a3,1012071,УФ,5,Свечение,Отсутствует
1717,cba97576_11bb_4453_960b_b0dd54bdcecf,1008503,УФ,0,Свечение,Насыщенное
1718,cba97576_11bb_4453_960b_b0dd54bdcecf,1008503,УФ,1,Свечение,Отсутствует
1719,cba97576_11bb_4453_960b_b0dd54bdcecf,1008503,УФ,2,Свечение,Насыщенное
1720,cba97576_11bb_4453_960b_b0dd54bdcecf,1008503,УФ,3,Свечение,Отсутствует
1721,cba97576_11bb_4453_960b_b0dd54bdcecf,1008503,УФ,4,Свечение,Насыщенное
1722,b67bbaca_a683_40bb_99a3_bd7a61ed8ef8,1008535,УФ,0,Свечение,Насыщенное
1723,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,0,Свечение,Отсутствует
1724,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,1,Свечение,Насыщенное
1725,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,2,Свечение,Отсутствует
1726,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,3,Свечение,Насыщенное
1727,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,4,Свечение,Отсутствует
1728,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,5,Свечение,Насыщенное
1729,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,6,Свечение,Отсутствует
1730,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,7,Свечение,Насыщенное
1731,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,8,Свечение,Отсутствует
1732,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,9,Свечение,Насыщенное
1733,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,10,Свечение,Отсутствует
1734,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,11,Свечение,Насыщенное
1735,587c1d9a_81a7_4e80_a1e8_2971bce12ba2,1007703,УФ,12,Свечение,Отсутствует
1736,722722d8_1fa9_4806_9340_18d6d71f60c0,1000441,УФ,0,Свечение,Отсутствует
1737,7945c5cf_f888_43ca_8ca2_9bd81a5cd94c,1001135,УФ,0,Свечение,Насыщенное
1738,b851167a_4de9_4234_84a1_cd4599fc918e,1014311,УФ,0,Свечение,Насыщенное
1739,b851167a_4de9_4234_84a1_cd4599fc918e,1014311,УФ,1,Свечение,Насыщенное
1740,b851167a_4de9_4234_84a1_cd4599fc918e,1014311,УФ,2,Свечение,Насыщенное
1741,eb18902c_b51d_4b04_9433_cce51b086b5c,1001129,УФ,0,Свечение,Насыщенное
1742,eb18902c_b51d_4b04_9433_cce51b086b5c,1001129,УФ,1,Свечение,Насыщенное
1743,eb18902c_b51d_4b04_9433_cce51b086b5c,1001129,УФ,2,Свечение,Отсутствует
1744,eb18902c_b51d_4b04_9433_cce51b086b5c,1001129,УФ,3,Свечение,Насыщенное
1745,eb18902c_b51d_4b04_9433_cce51b086b5c,1001129,УФ,4,Свечение,Насыщенное
1746,172de53a_5562_4268_8e44_3773282cddc5,1014471,УФ,0,Свечение,Насыщенное
1747,172de53a_5562_4268_8e44_3773282cddc5,1014471,УФ,1,Свечение,Насыщенное
1748,172de53a_5562_4268_8e44_3773282cddc5,1014471,УФ,2,Свечение,Насыщенное
1749,172de53a_5562_4268_8e44_3773282cddc5,1014471,УФ,3,Свечение,Насыщенное
1750,1b21f8d1_5eff_4808_bf00_3ad24907b7d0,1008131,УФ,0,Свечение,Отсутствует
1751,25359d56_4035_46b4_acc6_56fa24ddbf16,1014315,УФ,0,Свечение,Насыщенное
1752,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,0,Свечение,Насыщенное
1753,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,1,Свечение,Отсутствует
1754,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,2,Свечение,Насыщенное
1755,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,3,Свечение,Отсутствует
1756,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,4,Свечение,Насыщенное
1757,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,5,Свечение,Насыщенное
1758,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,6,Свечение,Насыщенное
1759,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,7,Свечение,Насыщенное
1760,2943d901_18e1_4956_b1de_53b075042312,1001549,УФ,8,Свечение,Насыщенное
1761,ae4fdc2c_3434_40f4_8c22_88829a8b0b12,1001395,УФ,0,Свечение,Отсутствует
1762,16ae0d4d_4b1c_467f_9807_d279b7b29b7d,1008543,УФ,0,Свечение,Насыщенное
1763,2547fbd3_7a71_4d12_a399_d842437d5603,1001559,УФ,0,Свечение,Насыщенное
1764,2547fbd3_7a71_4d12_a399_d842437d5603,1001559,УФ,1,Свечение,Насыщенное
1765,2547fbd3_7a71_4d12_a399_d842437d5603,1001559,УФ,2,Свечение,Насыщенное
1766,2547fbd3_7a71_4d12_a399_d842437d5603,1001559,УФ,3,Свечение,Насыщенное
1767,2547fbd3_7a71_4d12_a399_d842437d5603,1001559,УФ,4,Свечение,Насыщенное
1768,2547fbd3_7a71_4d12_a399_d842437d5603,1001559,УФ,5,Свечение,Насыщенное
1769,2547fbd3_7a71_4d12_a399_d842437d5603,1001559,УФ,6,Свечение,Насыщенное
1770,39341aec_975e_4c85_a40b_70a2fa6783b7,1001139,УФ,0,Свечение,Отсутствует
1771,39341aec_975e_4c85_a40b_70a2fa6783b7,1001139,УФ,1,Свечение,Отсутствует
1772,39341aec_975e_4c85_a40b_70a2fa6783b7,1001139,УФ,2,Свечение,Насыщенное
1773,39341aec_975e_4c85_a40b_70a2fa6783b7,1001139,УФ,3,Свечение,Насыщенное
1774,3c17d1f7_0b97_49bb_be15_82fb3442f5ce,1001393,УФ,0,Свечение,Отсутствует
1775,3fca9271_4254_4abf_90ea_9b9f04139c21,1012457,УФ,0,Свечение,Отсутствует
1776,3fca9271_4254_4abf_90ea_9b9f04139c21,1012457,УФ,1,Свечение,Насыщенное
1777,5fd41b8d_4977_4e48_bcc0_8f7a514cd378,1012459,УФ,0,Свечение,Насыщенное
1778,82f0e821_d79c_495b_b8d6_647ec7fca440,1008015,УФ,0,Свечение,Насыщенное
1779,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,0,Свечение,Насыщенное
1780,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,1,Свечение,Отсутствует
1781,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,2,Свечение,Насыщенное
1782,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,3,Свечение,Отсутствует
1783,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,4,Свечение,Насыщенное
1784,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,5,Свечение,Отсутствует
1785,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,6,Свечение,Насыщенное
1786,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,7,Свечение,Отсутствует
1787,a3a5f3c2_169b_4dac_8f20_9d1ab5c80c1a,1014359,УФ,8,Свечение,Насыщенное
1788,cbb2b3ef_9320_4e66_b627_dc70957082ff,1008501,УФ,0,Свечение,Отсутствует
1789,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,0,Свечение,Отсутствует
1790,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,1,Свечение,Насыщенное
1791,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,2,Свечение,Отсутствует
1792,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,3,Свечение,Насыщенное
1793,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,4,Свечение,Отсутствует
1794,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,5,Свечение,Насыщенное
1795,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,6,Свечение,Отсутствует
1796,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,7,Свечение,Насыщенное
1797,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,8,Свечение,Отсутствует
1798,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,9,Свечение,Насыщенное
1799,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,10,Свечение,Отсутствует
1800,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,11,Свечение,Насыщенное
1801,e278565e_1174_4b2a_8d7e_00a6622ce755,1007705,УФ,12,Свечение,Отсутствует
1802,f9acac88_f3fb_4307_ba52_39f5ed061ea7,1002269,УФ,0,Свечение,Насыщенное
1803,d204752f_d975_4bf7_a124_7fae92ac81ca,1012723,УФ,0,Свечение,Карбонатное
1804,f5e57301_6ffc_4f3b_8c8f_b311478b58c3,1004015,УФ,0,Свечение,Карбонатное
